2025-02-23 10:55:03,148,59,0
2025-02-23 11:00:03,160,64,0
2025-02-23 11:05:03,174,70,0
2025-02-23 11:10:02,190,79,0
2025-02-23 11:15:02,197,79,0
2025-02-23 11:20:02,211,84,0
2025-02-23 11:25:03,222,88,0
2025-02-23 11:30:02,230,89,0
2025-02-23 11:35:02,240,95,0
2025-02-23 11:40:02,252,96,0
2025-02-23 11:45:02,276,104,0
2025-02-23 11:50:02,311,122,0
2025-02-23 11:55:03,328,139,0
2025-02-23 12:00:02,348,151,0
2025-02-23 12:05:02,370,153,45
2025-02-23 12:10:02,377,154,54
2025-02-23 12:15:03,386,155,55
2025-02-23 12:20:03,397,157,56
2025-02-23 12:25:02,407,158,57
2025-02-23 12:30:02,418,160,58
2025-02-23 12:35:02,427,166,59
2025-02-23 12:40:02,432,168,59
2025-02-23 12:45:02,442,173,59
2025-02-23 12:50:03,453,176,60
2025-02-23 12:55:02,476,182,61
2025-02-23 13:00:02,486,186,62
2025-02-23 13:05:03,507,196,63
2025-02-23 13:10:02,520,203,64
2025-02-23 13:15:02,533,207,68
2025-02-23 13:20:02,548,212,73
2025-02-23 13:25:03,560,214,83
2025-02-23 13:30:02,577,217,95
2025-02-23 13:35:02,597,225,97
2025-02-23 13:40:02,618,229,103
2025-02-23 13:45:03,637,237,103
2025-02-23 13:50:02,656,245,105
2025-02-23 13:55:03,691,260,105
2025-02-23 14:00:02,715,275,106
2025-02-23 14:05:03,740,297,106
2025-02-23 14:10:02,768,312,106
2025-02-23 14:15:02,795,321,114
2025-02-23 14:20:02,818,325,120
2025-02-23 14:25:02,836,334,134
2025-02-23 14:30:02,865,343,155
2025-02-23 14:35:02,879,349,164
2025-02-23 14:40:02,897,352,170
2025-02-23 14:45:02,916,356,175
2025-02-23 14:50:02,954,361,184
2025-02-23 14:55:02,976,366,190
2025-02-23 15:00:02,994,369,202
2025-02-23 15:05:02,1003,373,206
2025-02-23 15:10:02,1018,384,213
2025-02-23 15:15:02,1029,387,216
2025-02-23 15:20:02,1045,397,223
2025-02-23 15:25:02,1066,403,231
2025-02-23 15:30:02,1084,415,245
2025-02-23 15:35:02,1105,423,254
2025-02-23 15:40:02,1123,426,257
2025-02-23 15:45:02,1144,431,257
2025-02-23 15:50:03,1182,437,260
2025-02-23 15:55:02,1208,440,261
2025-02-23 16:00:02,1244,444,264
2025-02-23 16:05:01,1264,447,265
2025-02-23 16:10:01,1285,453,268
2025-02-23 16:15:01,1310,457,268
2025-02-23 16:20:02,1339,465,268
2025-02-23 16:25:02,1354,474,269
2025-02-23 16:30:02,1367,485,269
2025-02-23 16:35:02,1386,488,269
2025-02-23 16:40:02,1405,496,269
2025-02-23 16:45:02,1422,507,269
2025-02-23 16:50:02,1433,518,269
2025-02-23 16:55:02,1441,524,269
2025-02-23 17:00:02,1451,531,269
2025-02-23 17:05:01,1461,539,269
2025-02-23 17:10:01,1467,541,269
2025-02-23 17:15:01,1477,548,269
2025-02-23 17:20:02,1484,550,269
2025-02-23 17:25:02,1496,560,269
2025-02-23 17:30:02,1511,564,269
2025-02-23 17:35:02,1528,575,269
2025-02-23 17:40:02,1543,590,269
2025-02-23 17:45:02,1575,599,269
2025-02-23 17:50:02,1604,616,269
2025-02-23 17:55:01,1631,623,269
2025-02-23 18:00:01,1659,625,269
2025-02-23 18:05:02,1669,630,269
2025-02-23 18:10:02,1684,633,269
2025-02-23 18:15:02,1700,643,269
2025-02-23 18:20:02,1722,651,269
2025-02-23 18:25:02,1734,659,269
2025-02-23 18:30:02,1749,672,269
2025-02-23 18:35:02,1763,675,269
2025-02-23 18:40:02,1792,686,269
2025-02-23 18:45:02,1814,702,269
2025-02-23 18:50:02,1839,710,269
2025-02-23 18:55:02,1855,715,269
2025-02-23 19:00:02,1869,728,269
2025-02-23 19:05:01,1875,733,269
2025-02-23 19:10:02,1885,739,269
2025-02-23 19:15:01,1902,747,269
2025-02-23 19:20:02,1916,752,269
